english,part_of_speech,alutiiq_north,north_audio,north_sentence,alutiiq_south,south_audio,south_sentence,image_name,root_word,category,edited_by,notes,completed,approved
"be thankful, be grateful",,,,,quyaluni,quyaluni,,,,,,,,,,CDKA (107),
thank you very much,,,,,quyanaasinaq,quyanaasinaq,,,,,,,,,,CDKA (107),
be worthy of thanks,,,,,quyanarluni,quyanarluni,,,,,,,,,,CDKA (118),
(person) feels cold,,,,,quyarcugluku,quyarcugluku,,,,,,,,,,CDKA (46),
(person) is cold,,,,,quyarlluku,quyarlluku,,,,,,,,,,CDKA (46),
"be grateful to him, be thankful to him",,,,,quyawiklluku,quyawiklluku,,,,,,,,,,CDKA (62),
get a blister,,,,,ra'arluni,ra'arluni,,,,,,,,,,CDKA (41),
blister,,,,,ra'arneq,ra'arneq,,,,,,,,,,CDKA (41),
go sailing,,,,,raa'ucirluni,raa'ucirluni,,,,,,,,,,CDKA (91),
sail,,,,,raa'utaq,raa'utaq,,,,,,,,,,CDKA (91),
be hollow,,,,,raamaluni,raamaluni,,,,,,,,,,CDKA (66),
rib,,,,,raatan,raatan,,,,,,,,,,CDKA (90),
hard fat,,,,,raluq,raluq,,,,,,,,,,CDKA (55),
draft,,,,,rarneq,rarneq,,,,,,,,,,CDKA (52),
be bushy (hair),,,,,rarngaluni,rarngaluni,,,,,,,,,,CDKA (43),
there is a draft,,,,,rarnirluni,rarnirluni,,,,,,,,,,CDKA (52),
sparkle,,,,,riiyarqaaluni,riiyarqaaluni,,,,,,,,,,CDKA (99),
"polish it, shine it",,,,,rircarluku,rircarluku,,,,,,,,,,CDKA (87),
shine (with reflected light),,,,,rirluni,rirluni,,,,,{adj} risqaq,,,,,CDKA (95),
"blow it up, inflate it",,,,,rurluku,rurluku,,,,,,,,,,CDKA (40),
inflate,,,,,rurluni,rurluni,,,,,,,,,,CDKA (67),
arrow,,,,,ruuwaq,ruuwaq,,,,,,,,,,CDKA (37),
tomcod,,,,,saakelaq,saakelaq,,,,,,,,,,CDKA (46),
shawl,,,,,saaliq,saaliq,,,,,,,,,,CDKA (95),
sled,,,,,saaniik,saaniik,,,,,,,,,,CDKA (96),
hat,,,,,saapek,saapek,,,,,,,,,,CDKA (64),
cap,,,,,saapkaaq,saapkaaq,,,,,,,,,,CDKA (44),
sugar,,,,,saaralaq,saaralaq,,,,,,,,,,CDKA (103),
soot,,,,,saasaq,saasaq,,,,,,,,,,CDKA (98),
halibut,,,,,sagiq,sagiq,,,,,,,,,,CDKA (63),
spread it out,,,,,saglluku,saglluku,,,,,,,,,,CDKA (100),
"washtub, tub",,,,,saikaaq,saikaaq,,,,,,,,,,CDKA (115),
"be tired, be exhausted",,,,,sak'arlluni,sak'arlluni,,,,,{pres} sak'artuq,,,,,CDKA (54),
second chief,,,,,sakaasiik,sakaasiik,,,,,,,,,,CDKA (45),
shell (of sea creature),,,,,salaq,salaq,,,,,,,,,,CDKA (95),
soldier,,,,,saltaataq,saltaataq,,,,,,,,,,CDKA (98),
suitcase,,,,,sam'atanaq,sam'atanaq,,,,,,,,,,CDKA (103),
putty,,,,,samaaskaaq,samaaskaaq,,,,,,,,,,CDKA (88),
"charm, spell",,,,,samanaq,samanaq,,,,,,,,,,CDKA (44),
put a charm on him,,,,,samanirluku,samanirluku,,,,,,,,,,CDKA (45),
padlock,,,,,samuuk,samuuk,,,,,,,,,,CDKA (84),
southeast wind,,,,,saniikiaq,saniikiaq,,,,,,,,,,CDKA (117),
block him in,,,,,sapulluku,sapulluku,,,,,,,,,,CDKA (40),
block it,,,,,sapuluku,sapuluku,,,,,,,,,,CDKA (40),
be weathered in,,,,,sapurluku,sapurluku,,,,,,,,,,CDKA (115),
"gate, barrier, dam",,,,,saputaq,saputaq,,,,,,,,,,CDKA (59),
flap its wings,,,,,saqiurluni,saqiurluni,,,,,,,,,,CDKA (57),
duck,,,,,saqulaaq,saqulaaq,,,,,,,,,,CDKA (52),
36 April,,,,,Saqulegciq,Saqulegciq,,,,,,,,,,CDKA (36),
wing,,,,,saquq,saquq,,,,,,,,,,CDKA (117),
shed,,,,,sarayaq,sarayaq,,,,,,,,,,CDKA (95),
have tea,,,,,sarsaluni,sarsaluni,,,,,,,,,,CDKA (106),
want tea,,,,,sarsayugluni,sarsayugluni,,,,,,,,,,CDKA (106),
maggot eggs,,,,,sasaq,sasaq,,,,,,,,,,CDKA (75),
maggot eggs,,,,,sasat,sasat,,,,,,,,,,CDKA (53),
Satan,,,,,Sat'anaq,Sat'anaq,,,,,,,,,,CDKA (92),
Chinaman's hat (shellfish),,,,,sawak'iitaq,sawak'iitaq,,,,,,,,,,CDKA (45),
fish cut for drying,,,,,seg'aq,seg'aq,,,,,,,,,,CDKA (57),
put some (fish) up,,,,,seg'iluni,seg'iluni,,,,,,,,,,CDKA (88),
"cut it for drying, put it (fish) up (by cutting and drying), split fish",,,,,segluku,segluku,,,,,,,,,,CDKA (49),
cut fish for drying,,,,,segluni,segluni,,,,,,,,,,CDKA (49),
he is sweating,,,,,ser'uq,ser'uq,,,,,,,,,,CDKA (104),
sweat,,,,,serluni,serluni,,,,,,,,,,CDKA (104),
"punch, awl",,,,,siilaq,siilaq,,,,,,,,,,CDKA (87),
"porch, calidor",,,,,siinaq,siinaq,,,,,{usu pl} siinat,,,,,CDKA (86),
"penny, cent",,,,,siintaaq,siintaaq,,,,,,,,,,CDKA (84),
bun (hairpiece),,,,,siiskaaq,siiskaaq,,,,,,,,,,CDKA (43),
"yardage, fabric, bolt of fabric, bolt of cloth",,,,,siitsaaq,siitsaaq,,,,,,,,,,CDKA (119),
be proud (of oneself),,,,,silugluni,silugluni,,,,,,,,,,CDKA (87),
be proud of it,,,,,siluuteklluku,siluuteklluku,,,,,,,,,,CDKA (87),
seed,,,,,sim'inaq,sim'inaq,,,,,,,,,,CDKA (93),
zipper,,,,,sipaaq,sipaaq,,,,,,,,,,CDKA (119),
mud,,,,,siqat'ak,siqat'ak,,,,,,,,,,CDKA (78),
toilet paper,,,,,siquu'utaq,siquu'utaq,,,,,,,,,,CDKA (109),
wipe his bottom,,,,,siquurluku,siquurluku,,,,,,,,,,CDKA (118),
wipe one's bottom,,,,,siquurluni,siquurluni,,,,,,,,,,CDKA (118),
aged fish eggs,,,,,sisuq,sisuq,,,,,,,,,,CDKA (57),
"roe, fish eggs",,,,,sisut,sisut,,,,,,,,,,CDKA (90),
"hog, pig",,,,,sitiinkaaq,sitiinkaaq,,,,,,,,,,CDKA (65),
"bawl him out, tell him off",,,,,situugluku,situugluku,,,,,,,,,,CDKA (38),
"bawl him out (continuously), tell him off (continuously)",,,,,situugturluku,situugturluku,,,,,,,,,,CDKA (38),
rolling pin,,,,,skaalaq,skaalaq,,,,,,,,,,CDKA (90),
shelf,,,,,skaapaq,skaapaq,,,,,,,,,,CDKA (95),
"barge, scow",,,,,skaawaq,skaawaq,,,,,,,,,,CDKA (38),
school,,,,,skuuluq,skuuluq,,,,,,,,,,CDKA (93),
have school,,,,,skuulurluni,skuulurluni,,,,,,,,,,CDKA (93),
go to school,,,,,skuuluryarluni,skuuluryarluni,,,,,,,,,,CDKA (93),
"sailboat, schooner, ship",,,,,skuunaq,skuunaq,,,,,,,,,,CDKA (91),
"frying pan, skillet",,,,,skuurutaq,skuurutaq,,,,,,,,,,CDKA (59),
hat with brim,,,,,slaapaq,slaapaq,,,,,,,,,,CDKA (64),
"go starring (carolling with Christmas star), carol, go carolling with Christmas star",,,,,slaawirluni,slaawirluni,,,,,,,,,,CDKA (101),
snake,,,,,smiiyaq,smiiyaq,,,,,,,,,,CDKA (97),
match,,,,,spiic'kaaq,spiic'kaaq,,,,,,,,,,CDKA (76),
clothes pin,,,,,spiilkaaq,spiilkaaq,,,,,,,,,,CDKA (85),
four,,,,,staaman,staaman,,,,,,,,,,CDKA (58),
four (card),,,,,staamaq,staamaq,,,,,,,,,,CDKA (58),
Thursday,,,,,Staamiin,Staamiin,,,,,,,,,,CDKA (108),
it is Thursday,,,,,Staamiriut,Staamiriut,,,,,,,,,,CDKA (108),
"glass, drinking glass",,,,,stakaanaq,stakaanaq,,,,,,,,,,CDKA (61),
wood plane,,,,,stRuusaq,stRuusaq,,,,,,,,,,CDKA (86),
plane it,,,,,stRuusarluku,stRuusarluku,,,,,,,,,,CDKA (86),
his fingernail,,,,,stua,stua,,,,,,,,,,CDKA (57),
fingernail,,,,,stuk,stuk,,,,,,,,,,CDKA (56),
stretch one's legs,,,,,sturlluni,sturlluni,,,,,,,,,,CDKA (102),
"my fingernail, my toenail",,,,,stuuka,stuuka,,,,,,,,,,CDKA (57),
table,,,,,stuuluq,stuuluq,,,,,,,,,,CDKA (104),
finger,,,,,sua'aq,sua'aq,,,,,,,,,,CDKA (56),
"come out of water, emerge out of water (seal), sun rises",,,,,suarluni,suarluni,,,,,,,,,,CDKA (47),
doll,,,,,suaruaq,suaruaq,,,,,,,,,,CDKA (51),
play dolls,,,,,suaruarluni,suaruarluni,,,,,,,,,,CDKA (86),
soda cracker,,,,,sug'atiq,sug'atiq,,,,,,,,,,CDKA (98),
give birth to it,,,,,sugkwarluku,sugkwarluku,,,,,,,,,,CDKA (40),
"scrub it with a brush, mop it",,,,,sugluku,sugluku,,,,,,,,,,CDKA (43),
"smile in a happy way, look happy, be friendly, smiling",,,,,sugnirluni,sugnirluni,,,,,,,,,,CDKA (98),
dried grass roots used as scrubbers,,,,,sugsuutet,sugsuutet,,,,,,,,,,CDKA (62),
"native food, native-made",,,,,sugtaq,sugtaq,,,,,,,,,,CDKA (79),
"there are a lot of people, many people",,,,,sugyagluteng,sugyagluteng,,,,,,,,,,CDKA (75),
candle,,,,,suic'kaaq,suic'kaaq,,,,,,,,,,CDKA (43),
there is nobody,,,,,suinani,suinani,,,,,,,,,,CDKA (79),
twenty,,,,,suinaq,suinaq,,,,,,,,,,CDKA (111),
sweater,,,,,suitaraq,suitaraq,,,,,,,,,,CDKA (104),
flower,,,,,suitkaaq,suitkaaq,,,,,,,,,,CDKA (58),
person,,,,,suk,suk,,,,,,,,,,CDKA (84),
daddy-long-legs,,,,,sukunuuk,sukunuuk,,,,,,,,,,CDKA (50),
object is damp,,,,,sukutarlluku,sukutarlluku,,,,,,,,,,CDKA (50),
place is damp,,,,,sukuuluni,sukuuluni,,,,,,,,,,CDKA (49),
ask for it,,,,,sulaluku,sulaluku,,,,,,,,,,CDKA (37),
ask for some,,,,,sulaluni,sulaluni,,,,,,,,,,CDKA (37),
salt fish,,,,,sultinaq,sultinaq,,,,,,,,,,CDKA (92),
salt fish,,,,,sulunaq,sulunaq,,,,,,,,,,CDKA (57),
flint,,,,,sumaq,sumaq,,,,,,,,,,CDKA (57),
young person,,,,,sun'a'aq,sun'a'aq,,,,,,,,,,CDKA (119),
be young,,,,,sun'arauluni,sun'arauluni,,,,,,,,,,CDKA (119),
sense someone's presence,,,,,sung'uyugluni,sung'uyugluni,,,,,,,,,,CDKA (94),
"doctor him, treat him (with medicine), heal him",,,,,sungcarluku,sungcarluku,,,,,,,,,,CDKA (51),
medicine,,,,,sungcaun,sungcaun,,,,,,,,,,CDKA (76),
"fish backbone, skeleton of fish, also dry fish made from fish skeleton",,,,,suniq,suniq,,,,,,,,,,CDKA (57),
stomach,,,,,suqaq,suqaq,,,,,,,,,,CDKA (101),
"get well, recover, sober up",,,,,surlluni,surlluni,,,,,,,,,,CDKA (116),
barber,,,,,susnga'ista,susnga'ista,,,,,,,,,,CDKA (38),
get a haircut,,,,,susngarluni,susngarluni,,,,,,,,,,CDKA (49),
take him to court,,,,,sutiryaulluku,sutiryaulluku,,,,,,,,,,CDKA (47),
pilot bread,,,,,suug'aRiq,suug'aRiq,,,,,,,,,,CDKA (42),
gold,,,,,suulutaaq,suulutaaq,,,,,,,,,,CDKA (62),
newborn baby,,,,,suuneraaq,suuneraaq,,,,,,,,,,CDKA (38),
soup,,,,,suupaq,suupaq,,,,,,,,,,CDKA (99),
birthmark,,,,,suuteq,suuteq,,,,,,,,,,CDKA (40),
"scrub the floor, mop the floor",,,,,suuwiluni,suuwiluni,,,,,,,,,,CDKA (43),
"floor rag, mop, mop pail",,,,,suuwin,suuwin,,,,,,,,,,CDKA (88),
scrubbing brush,,,,,suuwitet,suuwitet,,,,,,,,,,CDKA (43),
wheelbarrow,,,,,taac'kaaq,taac'kaaq,,,,,,,,,,CDKA (116),
"water, liquor",,,,,taangaq,taangaq,,,,,,,,,,CDKA (115),
get water,,,,,taangarlluni,taangarlluni,,,,,,,,,,CDKA (116),
drink water,,,,,taangarluni,taangarluni,,,,,,,,,,CDKA (52),
pack water,,,,,taangarqiurluni,taangarqiurluni,,,,,,,,,,CDKA (84),
"pop, soda pop",,,,,taangaruaq,taangaruaq,,,,,,,,,,CDKA (86),
be thirsty,,,,,taangayugluni,taangayugluni,,,,,,,,,,CDKA (107),
"oil drum, tank",,,,,taangkaaq,taangkaaq,,,,,,,,,,CDKA (81),
spank him with bundle of leaves,,,,,taariluku,taariluku,,,,,,,,,,CDKA (99),
spank oneself with bundle of leaves in banya,,,,,taariluni,taariluni,,,,,,,,,,CDKA (99),
raincoat,,,,,taasawik,taasawik,,,,,,,,,,CDKA (89),
dishpan,,,,,taasiq,taasiq,,,,,,,,,,CDKA (51),
"put, pull it up",,,,,taglluku,taglluku,,,,,,,,,,CDKA (112),
"go, come up",,,,,tagluni,tagluni,,,,,,,,,,CDKA (113),
"bring it up, carry it up, take it up",,,,,tagulluku,tagulluku,,,,,,,,,,CDKA (43),
"bring some up, carry some up, take some up",,,,,tagulluni,tagulluni,,,,,,,,,,CDKA (43),
"bring it (over), give it here, bring it",,,,,tailluku,tailluku,,,,,,,,,,CDKA (42),
bring some (over),,,,,tailluni,tailluni,,,,,,,,,,CDKA (42),
come,,,,,tailuni,tailuni,,,,,,,,,,CDKA (47),
wasp,,,,,taiyaq,taiyaq,,,,,,,,,,CDKA (115),
have bad eyesight,,,,,takgwianani,takgwianani,,,,,,,,,,CDKA (54),
have good eyesight,,,,,takgwigluni,takgwigluni,,,,,,,,,,CDKA (62),
be long,,,,,taklluni,taklluni,,,,,{adj} takesqaq,,,,,CDKA (74),
"in front of him, in his sight",,,,,takua,takua,,,,,,,,,,CDKA (59),
bear (brown bear),,,,,takuka'aq,takuka'aq,,,,,,,,,,CDKA (38),
"go to see it, go to check on it, test it, try it out, try it on take a look at [q]",,,,,takuluku,takuluku,,,,,,,,,,CDKA (46),
"keep checking it out, keep testing it, try it out (repeatedly)",,,,,takuurluku,takuurluku,,,,,,,,,,CDKA (46),
be playful,,,,,talanghnagluni,talanghnagluni,,,,,,,,,,CDKA (85),
"lose one's way, get lose",,,,,talapaaluni,talapaaluni,,,,,,,,,,CDKA (74),
(sun) disappears,,,,,talilluni,talilluni,,,,,,,,,,CDKA (51),
five,,,,,talliman,talliman,,,,,,,,,,CDKA (57),
"dollar bill, five (card)",,,,,tallimaq,tallimaq,,,,,,,,,,CDKA (51),
Friday,,,,,Tallimiin,Tallimiin,,,,,,,,,,CDKA (58),
it is Friday,,,,,Tallimiiyut,Tallimiiyut,,,,,,,,,,CDKA (58),
"right arm, hand, right side",,,,,tallirpik,tallirpik,,,,,,,,,,CDKA (90),
to the right,,,,,tallirpitmen,tallirpitmen,,,,,,,,,,CDKA (90),
"force him, rush him",,,,,talrulluku,talrulluku,,,,,,,,,,CDKA (58),
be overcast,,,,,taluluni,taluluni,,,,,,,,,,CDKA (83),
"disappear, go out of sight",,,,,talurlluni,talurlluni,,,,,,,,,,CDKA (51),
(heading) around there,,,,,tamaa'ut,tamaa'ut,,,,,,,,,,CDKA (37),
get so far,,,,,tamaa'ut pitaluni,tamaa'ut pitaluni,,,,,,,,,,CDKA (55),
(by way of) around there,,,,,tamaagun,tamaagun,,,,,,,,,,CDKA (36),
from around there,,,,,tamaaken,tamaaken,,,,,,,,,,CDKA (37),
"those around there, those",,,,,tamaakut,tamaakut,,,,,,,,,,CDKA (36),
"that one (by you; also, in general, at the place referred to previously--extended), that one around there",,,,,tamaana,tamaana,,,,,,,,,,CDKA (107),
around there,,,,,tamaani,tamaani,,,,,,,,,,CDKA (107),
so many days,,,,,tamaaten qawartarluni,tamaaten qawartarluni,,,,,,,,,,CDKA (50),
of that one around there,,,,,tamaatum,tamaatum,,,,,,,,,,CDKA (37),
married couple,,,,,tamallkuk,tamallkuk,,,,,,,,,,CDKA (47),
both of them,,,,,tamarkegta,tamarkegta,,,,,,,,,,CDKA (41),
lose it,,,,,tamarluku,tamarluku,,,,,,,,,,CDKA (75),
get lost,,,,,tamarluni,tamarluni,,,,,,,,,,CDKA (75),
all of it,,,,,tamarmi,tamarmi,,,,,{refl} tamiin,,,,,CDKA (35),
every (thing),,,,,tamiin,tamiin,,,,,,,,,,CDKA (54),
everywhere,,,,,tamiini,tamiini,,,,,,,,,,CDKA (54),
be dark,,,,,tamlegluni,tamlegluni,,,,,,,,,,CDKA (50),
chin,,,,,tamluq,tamluq,,,,,,,,,,CDKA (45),
dry fish,,,,,tamuuq,tamuuq,,,,,,,,,,CDKA (52),
be black,,,,,tan'erluni,tan'erluni,,,,,,,,,,CDKA (40),
dark cross fox,,,,,tan'icaguaq,tan'icaguaq,,,,,,,,,,CDKA (59),
silver-gray fox,,,,,tan'icak,tan'icak,,,,,,,,,,CDKA (58),
"boy, young man",,,,,tan'uraq,tan'uraq,,,,,,,,,,CDKA (42),
"look at, examine",,,,,tang'rturluku,tang'rturluku,,,,,,,,,,CDKA (75),
be visible,,,,,tangenruluni,tangenruluni,,,,,,,,,,CDKA (113),
look bad,,,,,tangerhniinani,tangerhniinani,,,,,,,,,,CDKA (37),
"take care of it, keep an eye on it, watch out for it, watch it, look at it",,,,,tangerhniqlluku,tangerhniqlluku,,,,,,,,,,CDKA (43),
"watch, look",,,,,tangerhniqlluni,tangerhniqlluni,,,,,,,,,,CDKA (116),
"look good, be beautiful",,,,,tangerhnirluni,tangerhnirluni,,,,,,,,,,CDKA (61),
see it,,,,,tangerlluku,tangerlluku,,,,,,,,,,CDKA (93),
show it to someone,,,,,tangert'slluku,tangert'slluku,,,,,,,,,,CDKA (95),
"look it over, look at it, examine it",,,,,tangerturluku,tangerturluku,,,,,,,,,,CDKA (74),
snowshoe,,,,,tangluq,tangluq,,,,,,,,,,CDKA (97),
spot it (see it suddenly),,,,,tangqaarlluku,tangqaarlluku,,,,,,,,,,CDKA (100),
look at it,,,,,tangrulluku,tangrulluku,,,,,,,,,,CDKA (74),
"be holy, a saint",,,,,tanqigluni,tanqigluni,,,,,,,,,,CDKA (66),
light (permanent),,,,,tanqik,tanqik,,,,,,,,,,CDKA (73),
look in the mirror,,,,,tanriurluni,tanriurluni,,,,,,,,,,CDKA (74),
basket grass that grows on beach,,,,,tapernat,tapernat,,,,,,,,,,CDKA (62),
"hem it, soak through it",,,,,taplluku,taplluku,,,,,,,,,,CDKA (64),
fold up (especially by doubling over),,,,,tapluni,tapluni,,,,,,,,,,CDKA (58),
Are you folding it?,,,,,taptan-qaa?,taptan-qaa?,,,,,,,,,,CDKA (57),
get it done,,,,,taqlluku,taqlluku,,,,,,,,,,CDKA (51),
"be completed, be done, process gets done",,,,,taqlluni,taqlluni,,,,,,,,,,CDKA (47),
dress,,,,,taqmak,taqmak,,,,,,,,,,CDKA (52),
get done (with what one is doing),,,,,taqulluni,taqulluni,,,,,,,,,,CDKA (51),
be ready,,,,,taqumaluni,taqumaluni,,,,,,,,,,CDKA (89),
get done with it,,,,,taquyulluku,taquyulluku,,,,,,,,,,CDKA (51),
kidney,,,,,tartuq,tartuq,,,,,,,,,,CDKA (70),
salt,,,,,taryuq,taryuq,,,,,,,,,,CDKA (91),
be salty,,,,,taryuuluni,taryuuluni,,,,,,,,,,CDKA (92),
give him a hand,,,,,tas'uqlluku,tas'uqlluku,,,,,,,,,,CDKA (61),
cartilage or gristle in fish nose,,,,,tatangquq,tatangquq,,,,,,,,,,CDKA (44),
fish nose cartilage,,,,,tatanquq,tatanquq,,,,,,,,,,CDKA (80),
fill it full,,,,,tatarlluku,tatarlluku,,,,,,,,,,CDKA (56),
get full,,,,,tatarlluni,tatarlluni,,,,,,,,,,CDKA (59),
those (plural of taugna),,,,,taugkut,taugkut,,,,,,,,,,CDKA (108),
"then, next, at that time",,,,,taumi,taumi,,,,,,,,,,CDKA (106),
that's all,,,,,tawa'i,tawa'i,,,,,,,,,,CDKA (107),
to the same place,,,,,tawa'uterpiaq,tawa'uterpiaq,,,,,,,,,,CDKA (92),
(by way of) there,,,,,tawaagun,tawaagun,,,,,,,,,,CDKA (106),
by the same way,,,,,tawaagunerpiaq,tawaagunerpiaq,,,,,,,,,,CDKA (92),
from the same place,,,,,tawakenerpiaq,tawakenerpiaq,,,,,,,,,,CDKA (92),
in the same place,,,,,tawanirpiaq,tawanirpiaq,,,,,,,,,,CDKA (92),
"it's the same, just like it",,,,,tawarpiaq,tawarpiaq,,,,,,,,,,CDKA (92),
"that way, like that",,,,,tawaten,tawaten,,,,,,,,,,CDKA (107),
belong to a certain religion,,,,,tawaten agayumaluni,tawaten agayumaluni,,,,,,,,,,CDKA (89),
get to be like that,,,,,tawaten llirluni,tawaten llirluni,,,,,,,,,,CDKA (60),
"do that to it, say it to him",,,,,tawaten piluku,tawaten piluku,,,,,,,,,,CDKA (51),
"do that, say it",,,,,tawaten piluni,tawaten piluni,,,,,,,,,,CDKA (51),
repeatedly do or say it to him,,,,,tawaten pitaarluku,tawaten pitaarluku,,,,,,,,,,CDKA (89),
repeatedly do or say it,,,,,tawaten pitaarluni,tawaten pitaarluni,,,,,,,,,,CDKA (89),
in the same way,,,,,tawaterpiaq,tawaterpiaq,,,,,,,,,,CDKA (92),
Aleut (from the Aleutian Islands),,,,,Taya'uq,Taya'uq,,,,,,,,,,CDKA (35),
"be anxious, worried",,,,,tayaluni,tayaluni,,,,,,,,,,CDKA (36),
wrist,,,,,tayarneq,tayarneq,,,,,,,,,,CDKA (118),
bracelet,,,,,tayarnerutaq,tayarnerutaq,,,,,,,,,,CDKA (42),
"be hard (not soft), be stiff, hard",,,,,tegluni,tegluni,,,,,,,,,,CDKA (64),
be tough,,,,,tegluni (tegesqaq),tegluni (tegesqaq),,,,,,,,,,CDKA (110),
index finger,,,,,tekeq,tekeq,,,,,,,,,,CDKA (56),
"get there, make it there, arrive there, reach one's destination",,,,,tekilluni,tekilluni,,,,,,,,,,CDKA (60),
wax in one's ear,,,,,tekiq,tekiq,,,,,,,,,,CDKA (115),
thimble,,,,,tekruaq,tekruaq,,,,,,,,,,CDKA (107),
"be funny (something to make fun of, ridiculous)",,,,,temcinarluni,temcinarluni,,,,,,,,,,CDKA (59),
"be always making fun, ridiculing people",,,,,temcitarluni,temcitarluni,,,,,,,,,,CDKA (59),
"make fun, ridicule",,,,,temciyugluni,temciyugluni,,,,,,,,,,CDKA (59),
"sleep-walk, have a nightmare",,,,,temliluni,temliluni,,,,,,,,,,CDKA (97),
fly around,,,,,tengaurluni,tengaurluni,,,,,,,,,,CDKA (57),
airplane,,,,,tengausqaq,tengausqaq,,,,,,,,,,CDKA (35),
wind blows it,,,,,tenglluku,tenglluku,,,,,,,,,,CDKA (41),
"hit him with one's fist, slug him, punch him",,,,,tenglugluku,tenglugluku,,,,,,,,,,CDKA (65),
hit him with one's fist repeatedly,,,,,tenglugturluku,tenglugturluku,,,,,,,,,,CDKA (65),
fist,,,,,tengluk,tengluk,,,,,,,,,,CDKA (57),
"fly (away), take off",,,,,tengluni,tengluni,,,,,{past} tengllia,,,,,CDKA (57),
they fist-fight,,,,,tengluullutek,tengluullutek,,,,,,,,,,CDKA (57),
"stay for a while, get stuck (due to weather)",,,,,tepauluni,tepauluni,,,,,,,,,,CDKA (101),
perfume,,,,,tepkegcaun,tepkegcaun,,,,,,,,,,CDKA (84),
smell good,,,,,tepkeglluni,tepkeglluni,,,,,,,,,,CDKA (62),
yellow cedar (drift log),,,,,teptuliq,teptuliq,,,,,,,,,,CDKA (44),
deacon,,,,,tiakanaq,tiakanaq,,,,,,,,,,CDKA (50),
thousand,,,,,tiiscaaq,tiiscaaq,,,,,,,,,,CDKA (107),
"step, stair",,,,,tRaaparuaq,tRaaparuaq,,,,,{usu pl} tRaaparuat,,,,,CDKA (101),
"ladder, stairs",,,,,tRaapat,tRaapat,,,,,,,,,,CDKA (71),
"cloth, rag",,,,,tRaapkaaq,tRaapkaaq,,,,,,,,,,CDKA (46),
stove pipe,,,,,tRupat,tRupat,,,,,,,,,,CDKA (102),
stamp one's foot,,,,,tuc'arluni,tuc'arluni,,,,,,,,,,CDKA (101),
go along eating berries,,,,,tugigluni,tugigluni,,,,,,,,,,CDKA (39),
kick,,,,,tukerluni,tukerluni,,,,,,,,,,CDKA (70),
"live comfortably, make a good living",,,,,tukiluni,tukiluni,,,,,,,,,,CDKA (74),
be comfortable,,,,,tukinarluni,tukinarluni,,,,,,,,,,,
keep being insolent with him,,,,,tukllialuku,tukllialuku,,,,,,,,,,CDKA (68),
be weak,,,,,tuknianani,tuknianani,,,,,,,,,,CDKA (116),
be strong,,,,,tukniluni,tukniluni,,,,,,,,,,CDKA (102),
kick repeatedly,,,,,tukraluku,tukraluku,,,,,,,,,,CDKA (70),
step on it (once),,,,,tull'uku,tull'uku,,,,,,,,,,CDKA (101),
"footprint, track",,,,,tuma,tuma,,,,,{pl} tumet,,,,,CDKA (58),
track it,,,,,tumaarlluku,tumaarlluku,,,,,,,,,,CDKA (110),
lump,,,,,tumaq'aneq,tumaq'aneq,,,,,,,,,,CDKA (75),
get lumpy,,,,,tumaq'arluni,tumaq'arluni,,,,,,,,,,CDKA (75),
match them together,,,,,tumarlluki,tumarlluki,,,,,,,,,,CDKA (76),
make tracks,,,,,tumiluni,tumiluni,,,,,,,,,,CDKA (110),
"exert strength, use muscles",,,,,tumlagluni,tumlagluni,,,,,,,,,,CDKA (54),
be rough (water),,,,,tumniinani,tumniinani,,,,,,,,,,CDKA (91),
be smooth (water),,,,,tumnirluni,tumnirluni,,,,,,,,,,CDKA (98),
high tide,,,,,tung'iq,tung'iq,,,,,,,,,,CDKA (109),
tide comes in,,,,,tung'irluni,tung'irluni,,,,,,,,,,CDKA (47),
the direction of it,,,,,tungii,tungii,,,,,,,,,,CDKA (51),
tide covers it,,,,,tungiulluku,tungiulluku,,,,,,,,,,CDKA (108),
"get a tan, have a suntan",,,,,tungulluku,tungulluku,,,,,,,,,,CDKA (105),
tend to it,,,,,tuniulluku,tuniulluku,,,,,,,,,,CDKA (107),
"give it away, give it back",,,,,tunluku,tunluku,,,,,,,,,,CDKA (60),
sea parrot,,,,,tunngaq,tunngaq,,,,,,,,,,CDKA (93),
caribou,,,,,tuntuq,tuntuq,,,,,,,,,,CDKA (44),
give it away (with repeated acts of giving),,,,,tunturluku,tunturluku,,,,,,,,,,CDKA (60),
moose,,,,,tunturpak,tunturpak,,,,,,,,,,CDKA (77),
turn back to him,,,,,tunulluku,tunulluku,,,,,,,,,,CDKA (110),
turn back,,,,,tunulluni,tunulluni,,,,,,,,,,CDKA (110),
backwards,,,,,tunutmen,tunutmen,,,,,,,,,,CDKA (37),
"make him jump, scare him, startle him",,,,,tupaglluku,tupaglluku,,,,,,,,,,CDKA (70),
"get startled, jump (from being startled)",,,,,tupagluni,tupagluni,,,,,,,,,,CDKA (101),
"be easily startled, be jumpy (all the time)",,,,,tupagtarluni,tupagtarluni,,,,,,,,,,CDKA (101),
give a start (when startled),,,,,tupagyarluni,tupagyarluni,,,,,,,,,,CDKA (101),
be jumpy,,,,,tupagyugluni,tupagyugluni,,,,,,,,,,CDKA (70),
"undo, unbutton, unlace, unzip it",,,,,tupiirluku,tupiirluku,,,,,,,,,,CDKA (111),
